306356,DOID:1749,EFO,0000707
306357,DOID:1749,SNOMEDCT_US_2016_03_01,154605007
306358,DOID:1749,SNOMEDCT_US_2016_03_01,189566008
306359,DOID:1749,SNOMEDCT_US_2016_03_01,28899001
306360,DOID:1749,SNOMEDCT_US_2016_03_01,402815007
306361,DOID:1749,UMLS_CUI,C0007137
306362,DOID:1749,UMLS_CUI,C0751688
306363,DOID:1749,NCI,C2929
306364,DOID:1749,MSH,D002294
306365,DOID:1749,MSH,D018307
306366,DOID:3606,UMLS_CUI,C1335167
306367,DOID:3606,NCI,C5243
306368,DOID:8409,UMLS_CUI,C1333370
306369,DOID:8409,NCI,C36094
306370,DOID:4136,SNOMEDCT_US_2016_03_01,28351005
306371,DOID:4136,UMLS_CUI,C0027155
306372,DOID:4136,NCI,C3255
306373,DOID:4136,MSH,D009236
306374,DOID:5850,SNOMEDCT_US_2016_03_01,194804002
306375,DOID:5850,UMLS_CUI,C0340305
306376,DOID:5850,MSH,D056989
306377,DOID:0110077,OMIM,609040
306378,DOID:0110077,ICD10CM,I42.8
306379,DOID:12397,SNOMEDCT_US_2016_03_01,155177005
306380,DOID:12397,SNOMEDCT_US_2016_03_01,193928005
306381,DOID:12397,SNOMEDCT_US_2016_03_01,246821008
306382,DOID:12397,SNOMEDCT_US_2016_03_01,33168009
306383,DOID:12397,ICD9CM,374.00
306384,DOID:12397,UMLS_CUI,C0014390
306385,DOID:12397,MSH,D004774
306386,DOID:10242,ICD9CM,082.4
306387,DOID:10242,ICD9CM,082.40
306388,DOID:10242,SNOMEDCT_US_2016_03_01,77361002
306389,DOID:10242,ICD10CM,A77.4
306390,DOID:10242,ICD10CM,A77.40
306391,DOID:10242,UMLS_CUI,C0085399
306392,DOID:10242,MSH,D016873
306393,DOID:0050428,SNOMEDCT_US_2016_03_01,205584004
306394,DOID:0050428,ORDO,2337
306395,DOID:0050428,SNOMEDCT_US_2016_03_01,28596004
306396,DOID:0050428,SNOMEDCT_US_2016_03_01,400123002
306397,DOID:0050428,OMIM,600962
306398,DOID:0050428,OMIM,613000
306399,DOID:0050428,OMIM,615735
306400,DOID:0050428,SNOMEDCT_US_2016_03_01,81206005
306401,DOID:0050428,UMLS_CUI,C0022584
306402,DOID:0050428,NCI,C3147
306403,DOID:0050428,UMLS_CUI,C3489771
306404,DOID:0050428,MSH,D015776
306405,DOID:5510,UMLS_CUI,C1335415
306406,DOID:5510,NCI,C7169
306407,DOID:0110418,OMIM,400004
306408,DOID:0110418,ORDO,791
306409,DOID:0110418,ICD10CM,H35.5
306410,DOID:7577,UMLS_CUI,C1335303
306411,DOID:7577,NCI,C37256
306412,DOID:758,SNOMEDCT_US_2016_03_01,157025003
306413,DOID:758,SNOMEDCT_US_2016_03_01,157033002
306414,DOID:758,SNOMEDCT_US_2016_03_01,205765000
306415,DOID:758,SNOMEDCT_US_2016_03_01,205770007
306416,DOID:758,SNOMEDCT_US_2016_03_01,254257004
306417,DOID:758,SNOMEDCT_US_2016_03_01,268359006
306418,DOID:758,OMIM,270100
306419,DOID:758,SNOMEDCT_US_2016_03_01,27317008
306420,DOID:758,SNOMEDCT_US_2016_03_01,43876007
306421,DOID:758,ICD9CM,759.3
306422,DOID:758,UMLS_CUI,C0037221
306423,DOID:758,NCI,C87121
306424,DOID:758,MSH,D012857
306425,DOID:758,ICD10CM,Q89.3
306426,DOID:0110146,OMIM,613090
306427,DOID:0110146,ICD10CM,E26.8
306428,DOID:0050469,SNOMEDCT_US_2016_03_01,205803001
306429,DOID:0050469,OMIM,218040
306430,DOID:0050469,SNOMEDCT_US_2016_03_01,309776008
306431,DOID:0050469,UMLS_CUI,C0587248
306432,DOID:0050469,NCI,C84652
306433,DOID:0050469,MSH,D056685
306434,DOID:0050817,OMIM,248200
306435,DOID:0050817,OMIM,600110
306436,DOID:0050817,OMIM,603786
306437,DOID:7030,UMLS_CUI,C1332640
306438,DOID:7030,NCI,C5664
306439,DOID:6459,UMLS_CUI,C1335684
306440,DOID:6459,NCI,C5551
306441,DOID:876,ICD9CM,040.81
306442,DOID:876,SNOMEDCT_US_2016_03_01,186430009
306443,DOID:876,SNOMEDCT_US_2016_03_01,65110003
306444,DOID:876,UMLS_CUI,C0041188
306445,DOID:876,MSH,D052880
306446,DOID:876,ICD10CM,M60.0
306447,DOID:0050545,OMIM,306955
306448,DOID:0050545,ORDO,450
306449,DOID:0050545,OMIM,605376
306450,DOID:0050545,OMIM,606325
306451,DOID:0050545,OMIM,613751
306452,DOID:0050545,OMIM,614779
306453,DOID:3952,SNOMEDCT_US_2016_03_01,129636003
306454,DOID:3952,UMLS_CUI,C0001614
306455,DOID:3952,MSH,D000303
306456,DOID:0110382,OMIM,613827
306457,DOID:0110382,ORDO,791
306458,DOID:0110382,ICD10CM,H35.5
306459,DOID:3458,UMLS_CUI,C0858252
306460,DOID:3458,NCI,C5214
306461,DOID:9351,SNOMEDCT_US_2016_03_01,154671004
306462,DOID:9351,SNOMEDCT_US_2016_03_01,191044006
306463,DOID:9351,ICD9CM,250
306464,DOID:9351,SNOMEDCT_US_2016_03_01,267467004
306465,DOID:9351,SNOMEDCT_US_2016_03_01,73211009
306466,DOID:9351,UMLS_CUI,C0011849
306467,DOID:9351,NCI,C2985
306468,DOID:9351,MSH,D003920
306469,DOID:9351,ICD10CM,E08-E13
306470,DOID:9351,ICD10CM,E11
306471,DOID:9786,ICD9CM,045.0
306472,DOID:9786,SNOMEDCT_US_2016_03_01,186475007
306473,DOID:9786,SNOMEDCT_US_2016_03_01,398327006
306474,DOID:9786,SNOMEDCT_US_2016_03_01,54839009
306475,DOID:9786,SNOMEDCT_US_2016_03_01,64764001
306476,DOID:9786,UMLS_CUI,C0032372
306477,DOID:9786,MSH,D011052
306478,DOID:7459,UMLS_CUI,C1519485
306479,DOID:7459,NCI,C40359
306480,DOID:0050858,ORDO,561
306481,DOID:0050858,OMIM,602535
306482,DOID:1837,SNOMEDCT_US_2016_03_01,154671004
306483,DOID:1837,SNOMEDCT_US_2016_03_01,190328004
306484,DOID:1837,SNOMEDCT_US_2016_03_01,24927004
306485,DOID:1837,ICD9CM,250.1
306486,DOID:1837,SNOMEDCT_US_2016_03_01,267467004
306487,DOID:1837,SNOMEDCT_US_2016_03_01,420422005
306488,DOID:1837,OMIM,612227
306489,DOID:1837,UMLS_CUI,C0011880
306490,DOID:1837,NCI,C50530
306491,DOID:1837,MSH,D016883
306492,DOID:12716,SNOMEDCT_US_2016_03_01,206281003
306493,DOID:12716,SNOMEDCT_US_2016_03_01,26168007
306494,DOID:12716,OMIM,267450
306495,DOID:12716,SNOMEDCT_US_2016_03_01,46775006
306496,DOID:12716,UMLS_CUI,C0020192
306497,DOID:12716,MSH,D006819
306498,DOID:12716,ICD10CM,P22.0
306499,DOID:6101,UMLS_CUI,C1516424
306500,DOID:6101,NCI,C40205
306501,DOID:0050710,OMIM,210200
306502,DOID:0050710,OMIM,210210
306503,DOID:801,SNOMEDCT_US_2016_03_01,156581006
306504,DOID:801,SNOMEDCT_US_2016_03_01,156591000
306505,DOID:801,SNOMEDCT_US_2016_03_01,202394001
306506,DOID:801,SNOMEDCT_US_2016_03_01,202422006
306507,DOID:801,ICD9CM,719.1
306508,DOID:801,ICD9CM,719.10
306509,DOID:801,SNOMEDCT_US_2016_03_01,81808003
306510,DOID:801,UMLS_CUI,C0018924
306511,DOID:801,MSH,D006395
306512,DOID:801,ICD10CM,M25.0
306513,DOID:3141,SNOMEDCT_US_2016_03_01,11528001
306514,DOID:3141,UMLS_CUI,C0162855
306515,DOID:3141,MSH,D017520
306516,DOID:2892,SNOMEDCT_US_2016_03_01,372100004
306517,DOID:2892,UMLS_CUI,C1299238
306518,DOID:2892,NCI,C7453
306519,DOID:0110165,OMIM,607684
306520,DOID:0110165,ORDO,99939
306521,DOID:0110165,ICD10CM,G60.0
306522,DOID:10330,SNOMEDCT_US_2016_03_01,1259003
306523,DOID:10330,UMLS_CUI,C0340186
306524,DOID:10330,NCI,C35397
306525,DOID:614,ICD9CM,288.51
306526,DOID:614,SNOMEDCT_US_2016_03_01,48813009
306527,DOID:614,UMLS_CUI,C0024312
306528,DOID:614,MSH,D008231
306529,DOID:614,ICD10CM,D72.810
306530,DOID:7665,UMLS_CUI,C1518355
306531,DOID:7665,NCI,C39991
306532,DOID:10031,SNOMEDCT_US_2016_03_01,33325001
306533,DOID:10031,ICD9CM,518.2
306534,DOID:10031,UMLS_CUI,C0155918
306535,DOID:10031,ICD10CM,J98.3
306536,DOID:799,SNOMEDCT_US_2016_03_01,128060009
306537,DOID:799,SNOMEDCT_US_2016_03_01,12856003
306538,DOID:799,SNOMEDCT_US_2016_03_01,155468006
306539,DOID:799,SNOMEDCT_US_2016_03_01,155482006
306540,DOID:799,OMIM,192200
306541,DOID:799,SNOMEDCT_US_2016_03_01,234053000
306542,DOID:799,SNOMEDCT_US_2016_03_01,266331000
306543,DOID:799,SNOMEDCT_US_2016_03_01,276504003
306544,DOID:799,SNOMEDCT_US_2016_03_01,399989005
306545,DOID:799,UMLS_CUI,C0042345
306546,DOID:799,NCI,C35114
306547,DOID:799,MSH,D014648
306548,DOID:799,ICD10CM,I83.90
306549,DOID:0060268,ORDO,2524
306550,DOID:0060268,OMIM,612389
306551,DOID:0060268,UMLS_CUI,C2676466
306552,DOID:0060268,MSH,C567325
306553,DOID:8704,ICD9CM,054.1
306554,DOID:8704,ICD9CM,054.10
306555,DOID:8704,SNOMEDCT_US_2016_03_01,154333002
306556,DOID:8704,SNOMEDCT_US_2016_03_01,186536000
306557,DOID:8704,SNOMEDCT_US_2016_03_01,186539007
306558,DOID:8704,SNOMEDCT_US_2016_03_01,271463009
306559,DOID:8704,SNOMEDCT_US_2016_03_01,33839006
306560,DOID:8704,UMLS_CUI,C0019342
306561,DOID:8704,NCI,C14364
306562,DOID:8704,MSH,D006558
306563,DOID:4439,UMLS_CUI,C1332880
306564,DOID:4439,NCI,C5461
306565,DOID:10952,SNOMEDCT_US_2016_03_01,155853001
306566,DOID:10952,SNOMEDCT_US_2016_03_01,266615001
306567,DOID:10952,SNOMEDCT_US_2016_03_01,274107001
306568,DOID:10952,SNOMEDCT_US_2016_03_01,52845002
306569,DOID:10952,UMLS_CUI,C0027697
306570,DOID:10952,NCI,C26833
306571,DOID:10952,MSH,D009393
306572,DOID:10952,ICD10CM,N05
306573,DOID:10952,ICD10CM,N08
306574,DOID:6547,UMLS_CUI,C1332850
306575,DOID:6547,NCI,C5368
306576,DOID:7071,UMLS_CUI,C1333278
306577,DOID:7071,NCI,C6808
306578,DOID:12064,UMLS_CUI,C1334674
306579,DOID:12064,NCI,C6631
306580,DOID:0060200,OMIM,611895
306581,DOID:0080120,OMIM,609560
306582,DOID:5375,SNOMEDCT_US_2016_03_01,44155009
306583,DOID:5375,UMLS_CUI,C0859920
306584,DOID:5375,NCI,C7367
306585,DOID:3499,UMLS_CUI,C1333758
306586,DOID:3499,NCI,C5745
306587,DOID:9392,SNOMEDCT_US_2016_03_01,155507000
306588,DOID:9392,SNOMEDCT_US_2016_03_01,195693005
306589,DOID:9392,SNOMEDCT_US_2016_03_01,26650005
306590,DOID:9392,ICD9CM,464.1
306591,DOID:9392,SNOMEDCT_US_2016_03_01,62994001
306592,DOID:9392,UMLS_CUI,C0040584
306593,DOID:9392,UMLS_CUI,C0149513
306594,DOID:9392,NCI,C78643
306595,DOID:9392,MSH,D014136
306596,DOID:9392,ICD10CM,J04.1
306597,DOID:0050946,OMIM,270550
306598,DOID:0060385,ORDO,1787
306599,DOID:0060385,OMIM,601829
306600,DOID:0060385,UMLS_CUI,C1866168
306601,DOID:0060385,MSH,C538185
306602,DOID:6712,SNOMEDCT_US_2016_03_01,2972007
306603,DOID:6712,UMLS_CUI,C0221069
306604,DOID:6712,MSH,D020759
306605,DOID:121,SNOMEDCT_US_2016_03_01,156015000
306606,DOID:121,SNOMEDCT_US_2016_03_01,156018003
306607,DOID:121,SNOMEDCT_US_2016_03_01,25658005
306608,DOID:121,SNOMEDCT_US_2016_03_01,266665005
306609,DOID:121,SNOMEDCT_US_2016_03_01,286989007
306610,DOID:121,UMLS_CUI,C0042251
306611,DOID:121,NCI,C26910
306612,DOID:121,MSH,D014623
306613,DOID:0080161,MSH,D002179
306614,DOID:2733,SNOMEDCT_US_2016_03_01,156391001
306615,DOID:2733,SNOMEDCT_US_2016_03_01,16343004
306616,DOID:2733,SNOMEDCT_US_2016_03_01,201090001
306617,DOID:2733,SNOMEDCT_US_2016_03_01,267857003
306618,DOID:2733,SNOMEDCT_US_2016_03_01,399979006
306619,DOID:2733,SNOMEDCT_US_2016_03_01,400190005
306620,DOID:2733,UMLS_CUI,C0151514
306621,DOID:2733,NCI,C35163
306622,DOID:2733,ICD10CM,L90
306623,DOID:2733,ICD10CM,L90.9
306624,DOID:3664,SNOMEDCT_US_2016_03_01,127581004
306625,DOID:3664,SNOMEDCT_US_2016_03_01,190021001
306626,DOID:3664,SNOMEDCT_US_2016_03_01,414653009
306627,DOID:3664,SNOMEDCT_US_2016_03_01,89796001
306628,DOID:3664,UMLS_CUI,C0334664
306629,DOID:3664,NCI,C9295
306630,DOID:3664,ICD10CM,D47.0
306631,DOID:10719,ICD9CM,242.00
306632,DOID:10719,UMLS_CUI,C0154138
306633,DOID:3431,UMLS_CUI,C0742115
306634,DOID:3431,NCI,C27199
306635,DOID:12798,SNOMEDCT_US_2016_03_01,11380006
306636,DOID:12798,SNOMEDCT_US_2016_03_01,190936000
306637,DOID:12798,SNOMEDCT_US_2016_03_01,190942001
306638,DOID:12798,OMIM,252700
306639,DOID:12798,SNOMEDCT_US_2016_03_01,267452003
306640,DOID:12798,ICD9CM,277.5
306641,DOID:12798,OMIM,607014
306642,DOID:12798,ORDO,79213
306643,DOID:12798,UMLS_CUI,C0026703
306644,DOID:12798,NCI,C61259
306645,DOID:12798,MSH,D009083
306646,DOID:12798,ICD10CM,E76.3
306647,DOID:0050792,OMIM,600195
306648,DOID:5113,UMLS_CUI,C0011156
306649,DOID:5113,MSH,D003677
306650,DOID:0060356,ORDO,1493
306651,DOID:0060356,OMIM,242840
306652,DOID:0060356,UMLS_CUI,C1855772
306653,DOID:0060356,MSH,C535566
306654,DOID:0060123,SNOMEDCT_US_2016_03_01,126600002
306655,DOID:0060123,SNOMEDCT_US_2016_03_01,387837005
306656,DOID:0060123,UMLS_CUI,C0037579
306657,DOID:0060123,NCI,C3377
306658,DOID:0060123,MSH,D012983
306659,DOID:6041,UMLS_CUI,C1333027
306660,DOID:6041,NCI,C6099
306661,DOID:3781,SNOMEDCT_US_2016_03_01,34571000
306662,DOID:3781,UMLS_CUI,C0003128
306663,DOID:3781,NCI,C34388
306664,DOID:3781,MSH,D000858
306665,DOID:9898,SNOMEDCT_US_2016_03_01,202423001
306666,DOID:9898,SNOMEDCT_US_2016_03_01,202454002
306667,DOID:9898,SNOMEDCT_US_2016_03_01,34671005
306668,DOID:9898,ICD9CM,719.2
306669,DOID:9898,ICD9CM,719.20
306670,DOID:9898,SNOMEDCT_US_2016_03_01,95411002
306671,DOID:9898,UMLS_CUI,C0158168
306672,DOID:9898,ICD10CM,M12.20
306673,DOID:13195,SNOMEDCT_US_2016_03_01,154650009
306674,DOID:13195,SNOMEDCT_US_2016_03_01,154654000
306675,DOID:13195,SNOMEDCT_US_2016_03_01,267369002
306676,DOID:13195,SNOMEDCT_US_2016_03_01,267463000
306677,DOID:13195,SNOMEDCT_US_2016_03_01,286908001
306678,DOID:13195,SNOMEDCT_US_2016_03_01,60968001
306679,DOID:13195,UMLS_CUI,C0221777
306680,DOID:13195,NCI,C35271
306681,DOID:13195,ICD10CM,E04.0
306682,DOID:13195,ICD10CM,E04.9
306683,DOID:277,SNOMEDCT_US_2016_03_01,2099007
306684,DOID:277,SNOMEDCT_US_2016_03_01,237268002
306685,DOID:277,SNOMEDCT_US_2016_03_01,699948001
306686,DOID:277,UMLS_CUI,C0677608
306687,DOID:277,NCI,C4868
306688,DOID:277,MSH,D006391
306689,DOID:8826,SNOMEDCT_US_2016_03_01,189230008
306690,DOID:8826,ICD9CM,230.3
306691,DOID:8826,SNOMEDCT_US_2016_03_01,92568009
306692,DOID:8826,UMLS_CUI,C0154061
306693,DOID:8826,NCI,C3638
306694,DOID:8826,ICD10CM,D01.0
306695,DOID:5463,UMLS_CUI,C0009197
306696,DOID:5463,MSH,D015834
306697,DOID:0060241,ORDO,2616
306698,DOID:0060241,OMIM,273750
306699,DOID:0060241,OMIM,612921
306700,DOID:0060241,OMIM,614205
306701,DOID:0060241,SNOMEDCT_US_2016_03_01,702342007
306702,DOID:0060241,UMLS_CUI,C1848862
306703,DOID:0060241,UMLS_CUI,C1851996
306704,DOID:0060241,MSH,C535314
306705,DOID:0060241,MSH,C535725
306706,DOID:0050148,SNOMEDCT_US_2016_03_01,155505008
306707,DOID:0050148,SNOMEDCT_US_2016_03_01,155508005
306708,DOID:0050148,SNOMEDCT_US_2016_03_01,195679003
306709,DOID:0050148,SNOMEDCT_US_2016_03_01,195694004
306710,DOID:0050148,SNOMEDCT_US_2016_03_01,195697006
306711,DOID:0050148,SNOMEDCT_US_2016_03_01,195703007
306712,DOID:0050148,SNOMEDCT_US_2016_03_01,276443001
306713,DOID:0050148,ICD9CM,464
306714,DOID:0050148,ICD9CM,464.2
306715,DOID:0050148,ICD9CM,476.1
306716,DOID:0050148,SNOMEDCT_US_2016_03_01,64375000
306717,DOID:0050148,SNOMEDCT_US_2016_03_01,83271005
306718,DOID:0050148,UMLS_CUI,C0155811
306719,DOID:0050148,UMLS_CUI,C0155837
306720,DOID:0050148,ICD10CM,J04
306721,DOID:0050148,ICD10CM,J04.2
306722,DOID:0050148,ICD10CM,J37.1
306723,DOID:3507,SNOMEDCT_US_2016_03_01,134160009
306724,DOID:3507,SNOMEDCT_US_2016_03_01,276799004
306725,DOID:3507,SNOMEDCT_US_2016_03_01,302844005
306726,DOID:3507,SNOMEDCT_US_2016_03_01,76594008
306727,DOID:3507,UMLS_CUI,C0206647
306728,DOID:3507,MSH,D018223
306729,DOID:4645,SNOMEDCT_US_2016_03_01,127002001
306730,DOID:4645,ICD9CM,190.5
306731,DOID:4645,SNOMEDCT_US_2016_03_01,363465007
306732,DOID:4645,SNOMEDCT_US_2016_03_01,93987004
306733,DOID:4645,UMLS_CUI,C0024622
