SLX4	SIRT6	3
SLX4	SMG6	3
SLX4	SOS2	3
SLX4	STK32C	3
SLX4	STRADA	3
SLX4	SUGP2	3
SLX4	TMEM161B	3
SLX4	TMEM184B	3
SLX4	TMEM203	3
SLX4	TOLLIP	3
SLX4	TWF2	3
SLX4	TXNDC9	3
SLX4	UBE2V1	3
SLX4	UNC93B1	3
SLX4	UNKL	3
SLX4	VPS13C	3
SLX4	WDR46	3
SLX4	ZBTB17	3
SLX4	ZC3H8	3
SLX4	ZNF287	3
SLX4	ZNF329	3
UBE2T	ANKRD9	3
UBE2T	BUB1	3
UBE2T	C12orf76	3
UBE2T	CCDC148	3
UBE2T	DEDD2	3
UBE2T	GOLGB1	3
UBE2T	KANSL2	3
UBE2T	MRPL51	3
UBE2T	SLC43A2	3
UBE2T	TFDP2	3
UBE2T	ZNF77	3
XRCC2	ATP5G3	3
XRCC2	MAGI1	3
XRCC2	PRKN	3
XRCC2	RNF122	3
XRCC2	SMC1A	3
XRCC2	ZNF347	3
BRIP1		11
