DDAH1	KLF11	0.3542
DDAH1	LRRC34	0.3228
DDAH1	SHROOM3	0.5183
DDAH1	DEPTOR	0.3385
DDAH1	DLGAP4	0.272
DDAH1	NIPSNAP1	0.5467
DDAH1	RDH14	0.4234
DDAH1	FBRSL1	0.0903
DDAH1	ELOVL1	0.2934
DDAH1	RNF34	0.4474
DDAH1	HID1	-0.0388
DDAH1	CLDN4	0.2975
DDAH1	BCAS1	0.2247
DDAH1	PDLIM5	0.7231
DDAH1	S1PR5	-0.0478
DDAH1	MISP	0.2201
DDAH1	SLC30A5	0.4841
DDAH1	PCIF1	0.2781
DDAH1	DKFZP434K028	-0.0264
DDAH1	HHIPL1	0.2173
DDAH1	LINC01806	0.1957
DDAH1	MUC3A	0.0942
DDAH1	LOC100506098	0.3102
DDAH1	IRF2BP2	0.452
DDAH1	RNF223	0.1393
DDAH1	PRSS3	-0.3146
DDAH1	TMEM35B	0.4514
DDAH1	ACY3	-0.1537
DDAH1	MATR3	0.6294
DDAH1	CD164	0.5707
DDAH1	SYTL2	0.4622
DDAH1	SRI	0.5254
DDAH1	PDX1	0.2675
DDAH1	PGPEP1	0.3251
DDAH1	GAU1	0.012
DDAH1	LOC105369187	-0.0407
DDAH1	COQ2	0.4407
DDAH1	DUSP22	0.1981
DDAH1	IRX4	0.0502
DDAH1	NEUROD1	0.2051
DDAH1	CDC42SE2	0.6463
DDAH1	PLEKHM2	0.2609
DDAH1	MKRN2OS	0.2299
DDAH1	ANKRD18A	0.1184
DDAH1	GNAI2	0.4504
DDAH1	MMS19	0.3699
DDAH1	MVP	0.2617
DDAH1	UBFD1	0.4473
DDAH1	PTBP3	0.6154
DDAH1	HNF1A	0.2737
DDAH1	RAP1B	0.5326
DDAH1	GOPC	0.4716
DDAH1	RBBP7	0.5537
DDAH1	WWP2	0.3715
DDAH1	DDR2	0.386
DDAH1	RALYL	0.3607
DDAH1	CASP2	0.4417
DDAH1	AGR3	0.409
DDAH1	STMND1	0.1701
DDAH1	DOLPP1	0.3126
DDAH1	GLOD4	0.3546
DDAH1	SLC44A4	0.3007
DDAH1	TSPAN3	0.4728
DDAH1	LINC02535	0.1823
DDAH1	TXNDC12	0.4725
DDAH1	ACTR1A	0.4131
DDAH1	LOC101928844	0.1162
DDAH1	LINC01842	0.0957
DDAH1	LIMK2	0.2146
DDAH1	DENND6A	0.5629
DDAH1	LOC101928881	0.2124
DDAH1	PAK1	0.5226
DDAH1	PAX4	0.051
DDAH1	SEPT7	0.6431
DDAH1	C7orf43	0.0808
DDAH1	NOSTRIN	0.4068
DDAH1	INAFM2	0.1892
DDAH1	TSSK1B	-0.122
REPS1	CYTH2	0.5975
REPS1	MAZ	0.35200000000000004
REPS1	MBD1	0.4247
REPS1	BCL7B	0.5589999999999999
REPS1	RPS20	0.5685
REPS1	HMGCS1	0.0455
REPS1	TTF1	0.6978
REPS1	HNRNPF	0.64
REPS1	MAP3K3	0.6337
REPS1	TCEAL1	0.6644
REPS1	PCNX2	0.5865
REPS1	LOC101927051	-0.1113
REPS1	TMEM62	0.7170000000000001
REPS1	UBE2I	0.7293
REPS1	ATXN2	0.4702
REPS1	PI4KA	0.3859
REPS1	PI4KB	0.6724
REPS1	OSBPL7	0.1742
REPS1	UCK2	0.5061
REPS1	AK2	0.5201
REPS1	AKT2	0.48
REPS1	TAB1	0.6379
REPS1	UQCRC2	0.7078
REPS1	UBE2E3	0.7863
REPS1	YTHDF2	0.6194
REPS1	SYT13	0.062
REPS1	VDAC1	0.6393
REPS1	MEAF6	0.7022
REPS1	NAPSA	-0.0139
REPS1	LOC105373958	0.134
REPS1	CUL1	0.6859
REPS1	KLF11	0.5736
REPS1	COL8A2	0.2334
REPS1	SRP14-AS1	0.4264
REPS1	SHROOM3	0.428
REPS1	ERO1B	0.1662
REPS1	DEPTOR	0.3314
REPS1	MED29	0.8175
REPS1	CNOT10	0.7281
REPS1	RANBP3	0.5575
REPS1	B3GALNT2	0.4856
REPS1	DLGAP4	0.3453
REPS1	MCTS1	0.61
REPS1	NIPSNAP1	0.5491
REPS1	RDH14	0.6047
REPS1	FBRSL1	0.3551
REPS1	PROSER1	0.4998
REPS1	HID1	0.3036
REPS1	CLDN4	0.452
REPS1	BCAS1	0.1828
REPS1	AMER3	0.0893
REPS1	ZNF317	0.6493
REPS1	TMEM87A	0.6632
REPS1	ATF6B	0.6096
REPS1	NDUFV2-AS1	0.3142
REPS1	URGCP	0.452
REPS1	PDLIM5	0.5759
REPS1	THOC5	0.7384
REPS1	GDE1	0.7079
REPS1	PPM1G	0.5121
REPS1	CNBP	0.7164
REPS1	S1PR5	-0.3202
REPS1	SLC8A2	0.0188
REPS1	MISP	0.2042
REPS1	SLC30A5	0.419
REPS1	CSNK1E	0.4614
REPS1	MTIF2	0.7716
REPS1	ARFGAP1	0.1991
REPS1	ZSCAN18	0.5437
REPS1	PCIF1	0.6962
REPS1	MARF1	0.7668
REPS1	EIF5B	0.519
REPS1	SENP6	0.7765
REPS1	ZNF75A	0.4614
REPS1	APPL1	0.664
REPS1	KDM4A	0.3737
REPS1	EIF3D	0.6171
REPS1	DCAF11	0.6729999999999999
REPS1	MAPK9	0.2751
REPS1	LINC01806	0.1243
REPS1	RAB21	0.7163
REPS1	FBXO21	0.7195
REPS1	PRC1-AS1	0.2549
REPS1	LOC100506098	-0.0281
REPS1	IRF2BP2	0.4362
REPS1	RNF223	0.0334
REPS1	PRSS3	-0.3174
REPS1	ZNF148	0.5643
REPS1	SLC6A17	0.1659
REPS1	ACY3	-0.3267
REPS1	MATR3	0.7427
REPS1	CD164	0.6759
REPS1	SRI	0.7070000000000001
REPS1	EIF3E	0.6252
REPS1	PTDSS1	0.53
REPS1	UTP14A	0.6389
REPS1	FAM120AOS	0.7947
REPS1	COQ2	0.5768
REPS1	GDI1	0.4036
REPS1	DCAF5	0.6606
REPS1	SLC22A7	0.0807
REPS1	DDOST	0.3506
REPS1	DDX1	0.5699
REPS1	IRX4	0.139
REPS1	DHX8	0.6142
REPS1	BLK	0.1626
REPS1	AREL1	0.4468
REPS1	LARP4B	0.7211
REPS1	INTS14	0.6862
REPS1	CDC42SE2	0.6451
REPS1	PLEKHM2	0.7008
REPS1	IL1RAPL2	0.0194
REPS1	RNPS1	0.6126
REPS1	NFE2L1	0.4893
REPS1	KCNH2	0.2092
REPS1	ABCC8	0.1034
REPS1	KCNJ11	0.3812
REPS1	PPP1R37	0.4643
REPS1	RPS6KA6	0.3323
REPS1	MKRN2OS	0.4033
REPS1	ANKRD18A	0.4147
REPS1	LINC00939	0.1818
REPS1	MMS19	0.5957
REPS1	CASP16P	0.3119
REPS1	SBDSP1	0.6272
REPS1	UBFD1	0.3954
REPS1	TCEA1	0.6974
REPS1	DPAGT1	0.1201
REPS1	PTBP3	0.7003
REPS1	ELOA	0.7441
REPS1	RAP1B	0.7039
REPS1	SLC16A1-AS1	0.0841
REPS1	LOC101927708	0.1741
REPS1	GOPC	0.5462
REPS1	RASGRF1	0.1165
REPS1	NUDT21	0.7959
REPS1	RBBP7	0.6967
REPS1	LOC105376557	-0.0012
REPS1	WWP2	0.6543
REPS1	DDR2	0.3646
REPS1	RALYL	0.2307
REPS1	CASP2	0.6457
REPS1	TMEM63C	0.0297
REPS1	AGR3	0.2338
REPS1	COX10-AS1	0.3607
REPS1	MRPS16	0.5503
REPS1	ABCF2	0.5551
REPS1	STMND1	0.2065
REPS1	DOLPP1	0.1974
REPS1	GLOD4	0.4204
REPS1	SLC44A4	0.3048
REPS1	TSPAN3	0.4393
REPS1	NOMO1	0.1992
REPS1	LOC101927811	0.3732
REPS1	ACTR1A	0.5615
REPS1	RMDN3	0.6711
REPS1	LOC101928844	0.1486
REPS1	ATP6V1FNB	0.1331
REPS1	LIMK2	0.4827
REPS1	DENND6A	0.7768
REPS1	CD6	0.147
REPS1	ABHD17B	0.6166
REPS1	LOC100507557	0.4369
REPS1	SETD5	0.3297
REPS1	RNF146	0.6383
REPS1	PAFAH1B1	0.7251
REPS1	PAK1	0.6479
REPS1	LINC00106	0.1443
REPS1	SEPT7	0.5903
REPS1	C7orf43	0.237
REPS1	INAFM2	0.3996
REPS1	TSSK1B	-0.1038
REPS1	RALY-AS1	0.5746
CYTH2	MAZ	0.6709
CYTH2	MBD1	0.6679999999999999
CYTH2	BCL7B	0.7692
CYTH2	SLC10A3	0.6445
CYTH2	HNRNPF	0.7143
CYTH2	MAP3K3	0.7551
CYTH2	TCEAL1	0.6365
CYTH2	PCNX2	0.5359
CYTH2	TMEM62	0.5665
CYTH2	UBE2I	0.7879
CYTH2	ATXN2	0.6464
CYTH2	PI4KA	0.6062
CYTH2	PI4KB	0.7202
CYTH2	OSBPL7	0.2593
CYTH2	UCK2	0.6436
CYTH2	AKT2	0.7632
CYTH2	TAB1	0.7412
CYTH2	UQCRC1	0.6058
CYTH2	UQCRC2	0.5181
CYTH2	UBE2E3	0.6462
CYTH2	YTHDF2	0.6364
CYTH2	MEAF6	0.5925
CYTH2	NAPSA	0.2203
CYTH2	LOC105373958	0.2771
CYTH2	CUL1	0.652
CYTH2	SHROOM3	0.6014
CYTH2	LINC00671	-0.0787
CYTH2	MED29	0.5883
CYTH2	CNOT10	0.6507
CYTH2	RANBP3	0.8112
CYTH2	DLGAP4	0.6257
CYTH2	NIPSNAP1	0.5589999999999999
CYTH2	FBRSL1	0.5578
CYTH2	ELOVL1	0.746
CYTH2	RNF34	0.6957
CYTH2	HID1	0.2448
CYTH2	CLDN4	0.6759999999999999
CYTH2	AMER3	0.0978
CYTH2	ZNF317	0.7337
CYTH2	TMEM87A	0.7079
CYTH2	ATF6B	0.7179
CYTH2	NDUFV2-AS1	0.4242
CYTH2	URGCP	0.6776
CYTH2	ARAF	0.7271
CYTH2	THOC5	0.7209
CYTH2	PPM1G	0.5959
CYTH2	SLC8A2	0.092
CYTH2	MISP	0.2849
CYTH2	CSNK1E	0.7494
CYTH2	ARFGAP1	0.5368
CYTH2	ZSCAN18	0.655
CYTH2	PCIF1	0.6886
CYTH2	MARF1	0.6403
CYTH2	KDM4A	0.4268
CYTH2	DCAF11	0.4152
CYTH2	MAPK9	-0.0017
CYTH2	FBXO21	0.5704
CYTH2	LOC100506098	-0.033
CYTH2	IRF2BP2	0.3809
CYTH2	RNF223	0.2763
CYTH2	PRSS3	-0.41700000000000004
CYTH2	SLC6A17	0.2861
CYTH2	SRI	0.7152
CYTH2	UTP14A	0.5579
CYTH2	GDI1	0.7859
CYTH2	DCAF5	0.7287
CYTH2	DDOST	0.3065
CYTH2	DDX1	0.4735
CYTH2	IRX4	0.1403
CYTH2	DHX8	0.6578
CYTH2	TMEM179B	0.6679
CYTH2	AREL1	0.42700000000000005
CYTH2	LARP4B	0.7429
CYTH2	INTS14	0.6196
CYTH2	PLEKHM2	0.7736
CYTH2	RNPS1	0.7871
CYTH2	NFE2L1	0.7023
CYTH2	ABCC8	0.2128
CYTH2	KCNJ11	0.3743
CYTH2	PPP1R37	0.7378
CYTH2	RPS6KA6	0.2471
CYTH2	MKRN2OS	0.1879
CYTH2	ANKRD18A	0.5025
CYTH2	GNAI2	0.7273
CYTH2	LINC00939	0.1229
CYTH2	MMS19	0.8253
CYTH2	CASP16P	0.3285
CYTH2	MVP	0.7864
CYTH2	UBFD1	0.5778
CYTH2	DPAGT1	0.4016
CYTH2	LOC101927708	0.1088
CYTH2	RASGRF1	0.1941
CYTH2	NUDT21	0.5896
CYTH2	LOC105376557	0.1176
CYTH2	WWP2	0.7136
CYTH2	CASP2	0.7381
CYTH2	TMEM63C	0.126
CYTH2	AGR3	0.2669
CYTH2	COX10-AS1	0.5274
CYTH2	FRMD8	0.7704
CYTH2	ABCF2	0.6197
CYTH2	STMND1	-0.0086
CYTH2	SLC44A4	0.5046
CYTH2	TSPAN3	0.4761
CYTH2	NOMO1	0.2723
CYTH2	LOC101927811	0.3654
CYTH2	ACTR1A	0.6659
CYTH2	LIMK2	0.6963
CYTH2	INA	0.2706
CYTH2	SETD5	0.5826
CYTH2	PAFAH1B1	0.6859999999999999
CYTH2	PAK1	0.6328
CYTH2	C7orf43	0.4985
RBPJL	CTRC	0.4687
RBPJL	REG3G	-0.2916
RBPJL	SERPINI2	0.2408
RBPJL	UMOD	-0.1049
RBPJL	LINC00671	0.3678
RBPJL	AMER3	0.2508
RBPJL	PRSS3	0.1731
RBPJL	GPHA2	0.3348
RBPJL	NEUROD1	-0.0197
RBPJL	ABCC8	0.1661
RBPJL	REG1B	-0.4219
RBPJL	SYCN	0.3939
MAZ	MBD1	0.5914
MAZ	BCL7B	0.6925
MAZ	SLC10A3	0.4301
MAZ	TTF1	0.4146
MAZ	HNRNPF	0.6482
MAZ	TCEAL1	0.4459
MAZ	PCNX2	0.2767
MAZ	TMEM62	0.4555
MAZ	UBE2I	0.6249
MAZ	PI4KA	0.5994
MAZ	PI4KB	0.5717
MAZ	UCK2	0.6323
MAZ	AK2	0.5787
MAZ	AKT2	0.6571
MAZ	TAB1	0.6197
MAZ	YTHDF2	0.5895
MAZ	SYT13	0.1137
MAZ	MEAF6	0.4137
MAZ	CUL1	0.5521
MAZ	MED29	0.368
MAZ	CNOT10	0.4537
MAZ	RANBP3	0.6822
MAZ	NIPSNAP1	0.3777
MAZ	RDH14	0.6086
MAZ	FBRSL1	0.5932
MAZ	ELOVL1	0.6635
MAZ	HID1	0.2126
MAZ	AMER3	0.0126
MAZ	ZNF317	0.6027
MAZ	ATF6B	0.5489
MAZ	NDUFV2-AS1	0.3543
MAZ	URGCP	0.5821
MAZ	THOC5	0.5538
MAZ	PPM1G	0.6406
MAZ	SLC8A2	0.2053
MAZ	SLC30A5	0.3115
MAZ	CSNK1E	0.6379
MAZ	MTIF2	0.2366
MAZ	ARFGAP1	0.4353
MAZ	MARF1	0.3974
MAZ	EIF5B	0.3736
MAZ	KDM4A	0.3961
MAZ	EIF3D	0.4797
MAZ	DCAF11	0.2733
MAZ	MAPK9	-0.038
MAZ	FBXO21	0.3414
MAZ	IRF2BP2	0.3649
MAZ	PRSS3	-0.4022
MAZ	SLC6A17	0.2155
MAZ	PTDSS1	0.2555
MAZ	UTP14A	0.5382
MAZ	GDI1	0.6789
MAZ	DCAF5	0.5892
MAZ	DDOST	0.2848
MAZ	DDX1	0.3749
MAZ	DHX8	0.5604
MAZ	BLK	0.0634
MAZ	INTS14	0.436
MAZ	PLEKHM2	0.64
MAZ	RNPS1	0.6447
MAZ	NFE2L1	0.6047
MAZ	ABCC8	0.0789
MAZ	KCNJ11	0.4187
MAZ	PPP1R37	0.7222
MAZ	RPS6KA6	0.2083
MAZ	MKRN2OS	0.13
MAZ	MMS19	0.6569
MAZ	UBFD1	0.5907
MAZ	DPAGT1	0.5834
MAZ	ELOA	0.4059
MAZ	RASGRF1	0.1181
MAZ	RBBP7	0.3484
MAZ	TMEM63C	0.0856
MAZ	COX10-AS1	0.4935
MAZ	MRPS16	0.5615
MAZ	ABCF2	0.7
MAZ	DOLPP1	0.4557
MAZ	GLOD4	0.456
MAZ	TSPAN3	0.474
MAZ	NOMO1	0.2944
MAZ	ATP6V1FNB	0.2705
MAZ	CD6	0.2477
MAZ	SETD5	0.5770000000000001
MAZ	PAFAH1B1	0.4812
MAZ	PAK1	0.4236
MAZ	LINC00106	0.3008
MAZ	C7orf43	0.5571
MBD1	BCL7B	0.5575
MBD1	SLC10A3	0.3759
MBD1	HMGCS1	0.1843
MBD1	TTF1	0.4413
MBD1	HNRNPF	0.5888
MBD1	DNTTIP2	0.4705
MBD1	MAP3K3	0.6764
MBD1	TCEAL1	0.5126
MBD1	PCNX2	0.5604
MBD1	TMEM62	0.3951
MBD1	UBE2I	0.5488
MBD1	ATXN2	0.8218
MBD1	NIFK-AS1	0.6066
MBD1	PI4KA	0.7252
MBD1	PI4KB	0.7244
MBD1	OSBPL7	0.5397
MBD1	UCK2	0.5641
MBD1	AK2	0.7942
MBD1	AKT2	0.8166
MBD1	TAB1	0.609
MBD1	UQCRC1	0.3482
MBD1	UQCRC2	0.3756
MBD1	UBE2E3	0.4586
MBD1	GGPS1	0.6507
MBD1	YTHDF2	0.6356
MBD1	VDAC1	0.4646
MBD1	MEAF6	0.3818
MBD1	NAPSA	0.4795
MBD1	CUL1	0.5136
MBD1	UBE2J1	0.1872
MBD1	KLF11	0.0171
MBD1	SRP14-AS1	0.43799999999999994
MBD1	SHROOM3	0.4447
MBD1	ERO1B	-0.1296
MBD1	MED29	0.4087
MBD1	CNOT10	0.5006
MBD1	RANBP3	0.7699
MBD1	B3GALNT2	-0.0629
MBD1	DLGAP4	0.6955
MBD1	MCTS1	0.5314
MBD1	NIPSNAP1	0.4577
MBD1	RDH14	0.5579
MBD1	FBRSL1	0.5013
MBD1	ELOVL1	0.6065
MBD1	RNF34	0.6676
MBD1	PROSER1	0.5196
MBD1	HID1	0.3014
MBD1	CLDN4	0.5168
MBD1	BCAS1	0.0538
MBD1	AMER3	0.198
MBD1	ZNF317	0.6989
MBD1	TMEM87A	0.4984
MBD1	ATF6B	0.6599
MBD1	NDUFV2-AS1	0.4935
MBD1	URGCP	0.8164
MBD1	PDLIM5	0.3264
MBD1	THOC5	0.4589
MBD1	PPM1G	0.3658
MBD1	CNBP	0.2463
MBD1	SLC8A2	0.0656
MBD1	SLC30A5	0.3796
MBD1	CSNK1E	0.7081
MBD1	MTIF2	0.1949
MBD1	ARFGAP1	0.6934
MBD1	ZSCAN18	0.7232
MBD1	PCIF1	0.5383
MBD1	MARF1	0.4109
MBD1	AP5M1	0.4181
MBD1	EIF5B	0.2657
MBD1	SENP6	0.5854
MBD1	ZNF75A	0.6472
MBD1	APPL1	0.2576
MBD1	KDM4A	0.465
MBD1	EIF3D	0.3225
MBD1	DCAF11	0.2193
MBD1	MAPK9	-0.1373
MBD1	LINC01806	-0.0581
MBD1	RAB21	0.528
MBD1	FBXO21	0.375
MBD1	PRC1-AS1	0.079
MBD1	LOC100506098	0.07400000000000001
MBD1	ATP5PB	0.3754
MBD1	IRF2BP2	0.5254
MBD1	RNF223	0.2103
MBD1	PRSS3	-0.4273
MBD1	ZNF148	0.4797
MBD1	TMEM35B	0.5687
MBD1	SLC6A17	0.3356
MBD1	KCMF1	0.025
MBD1	MATR3	0.5555
MBD1	CD164	0.4531
MBD1	SRI	0.4622
MBD1	EIF3E	0.2162
MBD1	PTDSS1	0.0201
MBD1	UTP14A	0.37200000000000005
MBD1	GAU1	0.1748
MBD1	FAM120AOS	0.5301
MBD1	BCR	0.6669
MBD1	GDI1	0.812
MBD1	DUSP22	0.5722
MBD1	DCAF5	0.8144
MBD1	SLC22A7	0.21899999999999997
MBD1	DDOST	0.251
MBD1	DDX1	0.2541
MBD1	IRX4	0.0136
MBD1	DHX8	0.4913
MBD1	TMEM179B	0.5064
MBD1	BLK	0.2679
MBD1	AREL1	0.4295
MBD1	LARP4B	0.6442
MBD1	INTS14	0.5243
MBD1	CDC42SE2	0.3755
MBD1	PLEKHM2	0.6433
MBD1	RNPS1	0.684
MBD1	NFE2L1	0.6995
MBD1	KCNH2	0.4456
MBD1	ABCC8	0.3323
MBD1	KCNJ11	0.2132
MBD1	PPP1R37	0.78
MBD1	RPS6KA6	0.3004
MBD1	MKRN2OS	0.0411
MBD1	ANKRD18A	0.59
MBD1	LINC00939	0.0854
MBD1	MMS19	0.7562
MBD1	RAB2A	0.2459
MBD1	MVP	0.6625
MBD1	SBDSP1	0.4343
MBD1	UBFD1	0.7684
MBD1	TCEA1	0.1789
MBD1	DPAGT1	0.6722
MBD1	PTBP3	0.5248
MBD1	ELOA	0.4467
MBD1	RAP1B	0.5337
MBD1	SLC16A1-AS1	0.3956
MBD1	LOC101927708	0.0359
MBD1	GOPC	0.6745
MBD1	RASGRF1	0.27399999999999997
MBD1	NUDT21	0.4845
MBD1	RBBP7	0.4196
MBD1	WWP2	0.5459
MBD1	RALYL	0.2619
MBD1	CASP2	0.6398
MBD1	TMEM63C	0.303
MBD1	COX10-AS1	0.7494
MBD1	FRMD8	0.5829
MBD1	MRPS16	0.4889
MBD1	ABCF2	0.6124
MBD1	OAZ2	0.7066
MBD1	STMND1	-0.1769
MBD1	DOLPP1	0.5013
MBD1	GLOD4	0.5913
MBD1	LCE1F	0.0621
MBD1	TSPAN3	0.4495
MBD1	TXNDC12	0.3616
MBD1	NOMO1	0.1837
MBD1	ACTR1A	0.5072
MBD1	RMDN3	0.5189
MBD1	ATP6V1FNB	0.2665
MBD1	LIMK2	0.7070000000000001
MBD1	ABHD17B	0.5773
MBD1	LOC100507557	0.1154
MBD1	SETD5	0.8556
MBD1	RNF146	0.6173
MBD1	PAFAH1B1	0.5651
MBD1	PAK1	0.4185
MBD1	LINC00106	0.4331
MBD1	SEPT7	0.6112
MBD1	C7orf43	0.6383
BCL7B	SLC10A3	0.6366
BCL7B	HMGCS1	0.2666
BCL7B	TM6SF2	0.3884
BCL7B	HNF4A	0.1076
BCL7B	TTF1	0.5055
BCL7B	HNRNPF	0.7723
BCL7B	DNTTIP2	0.7071
BCL7B	MAP3K3	0.7772
BCL7B	TCEAL1	0.7013
BCL7B	PCNX2	0.4896
BCL7B	LOC101927051	0.0131
BCL7B	TMEM62	0.6617
BCL7B	UBE2I	0.7366
BCL7B	ATXN2	0.5249
BCL7B	NIFK-AS1	0.3766
BCL7B	PI4KA	0.6316
BCL7B	PI4KB	0.701
BCL7B	OSBPL7	0.1999
BCL7B	UCK2	0.7179
BCL7B	AK2	0.6835
BCL7B	AKT2	0.642
BCL7B	TAB1	0.6578
BCL7B	UQCRC1	0.6703
BCL7B	UQCRC2	0.5723
